Row Id,Id,Title,Published At,E Tag,Kind,Channel Title,Type,Group Id,Batch Id,Batch Date
456,com.domo.connector.youtube.vo.Id@176a7bce,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/FEHc18Juj_rdYJovpL93wELZ99g""",youtube#activity,erocafuerte2010,like,\N,152,2017-05-20T14:36:07
457,com.domo.connector.youtube.vo.Id@224202e8,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/YPdITbxN5yo0W1wQabMJMijP99U""",youtube#activity,AironGroup,like,\N,153,2017-05-21T14:36:06
458,com.domo.connector.youtube.vo.Id@1bcb5ac0,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/hKDYVabIr6z4z8plNK_vVOc8Rxg""",youtube#activity,Solar Danmark A/S,like,\N,153,2017-05-21T14:36:06
459,com.domo.connector.youtube.vo.Id@28989e0f,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/Z6_-rCGDherdFIRck9HGK-jmojA""",youtube#activity,erocafuerte2010,like,\N,153,2017-05-21T14:36:06
460,com.domo.connector.youtube.vo.Id@6b14bc42,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/iC_XaJMHKmkaq0qeBYoNvopZPcE""",youtube#activity,AironGroup,like,\N,154,2017-05-22T14:36:05
461,com.domo.connector.youtube.vo.Id@56c6009a,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/q3ItBReF-Nbe6H-1XC44oOO5rn4""",youtube#activity,Solar Danmark A/S,like,\N,154,2017-05-22T14:36:05
462,com.domo.connector.youtube.vo.Id@1c156fd7,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/Y_LCGT1I7FOYpsEEDkEQ6mQ9XbM""",youtube#activity,erocafuerte2010,like,\N,154,2017-05-22T14:36:05
463,com.domo.connector.youtube.vo.Id@6126751b,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/539B6vUAUBY6ZUoSP39pp54yzyk""",youtube#activity,AironGroup,like,\N,155,2017-05-23T14:36:08
464,com.domo.connector.youtube.vo.Id@e265e99,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/jRRhaNQlCYDYhkywoDUIzj-UQcs""",youtube#activity,Solar Danmark A/S,like,\N,155,2017-05-23T14:36:08
465,com.domo.connector.youtube.vo.Id@51b8cbce,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/uaG_HJg2YWW5Rsg9vDO6N1baoL4""",youtube#activity,erocafuerte2010,like,\N,155,2017-05-23T14:36:08
466,com.domo.connector.youtube.vo.Id@d502b76,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/VTeWK53YIjOLEJzINmjq_p9fz4M""",youtube#activity,AironGroup,like,\N,156,2017-05-24T14:36:05
467,com.domo.connector.youtube.vo.Id@4cdc269f,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/ombgtQYlpWs1FozNe-X8vZS0xck""",youtube#activity,Solar Danmark A/S,like,\N,156,2017-05-24T14:36:05
468,com.domo.connector.youtube.vo.Id@6ce87966,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/ge53l45gtC0GCMQ5u6XwJ0gQWRY""",youtube#activity,erocafuerte2010,like,\N,156,2017-05-24T14:36:05
469,com.domo.connector.youtube.vo.Id@7394efcd,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/G7UxMHdlreXj_lp7cDdjelp6ydQ""",youtube#activity,AironGroup,like,\N,157,2017-05-25T14:36:07
470,com.domo.connector.youtube.vo.Id@32000928,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/JyZ0UJYxJd-tByZAVghR51t46aE""",youtube#activity,Solar Danmark A/S,like,\N,157,2017-05-25T14:36:07
471,com.domo.connector.youtube.vo.Id@1bf48a29,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/gwRJIImRU_3BLhl7IXik9da4W6U""",youtube#activity,erocafuerte2010,like,\N,157,2017-05-25T14:36:07
472,com.domo.connector.youtube.vo.Id@4cda3bea,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/tsuKGcZBai4jMeTpkn7Iq52ayyc""",youtube#activity,AironGroup,like,\N,158,2017-05-26T14:36:05
473,com.domo.connector.youtube.vo.Id@4cf3a67e,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/6evBK7wgARSaMXYgzlhZ-4cnDWg""",youtube#activity,Solar Danmark A/S,like,\N,158,2017-05-26T14:36:05
474,com.domo.connector.youtube.vo.Id@2f06c54e,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/MAIW35kUEH4aGWORaxiDxEss6Kw""",youtube#activity,erocafuerte2010,like,\N,158,2017-05-26T14:36:05
475,com.domo.connector.youtube.vo.Id@4b7a9eb6,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/yUn9s7ia7JnCNpnUiP0RirxF-Tg""",youtube#activity,AironGroup,like,\N,159,2017-05-27T14:36:06
476,com.domo.connector.youtube.vo.Id@7182d3c2,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/13g4rmhR4Ke5TpmmigPT0kLJIRk""",youtube#activity,Solar Danmark A/S,like,\N,159,2017-05-27T14:36:06
477,com.domo.connector.youtube.vo.Id@35c991f4,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/MGFUriMpch7jOSbbh7QmOS9UTqs""",youtube#activity,erocafuerte2010,like,\N,159,2017-05-27T14:36:06
478,com.domo.connector.youtube.vo.Id@35c991f4,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/yHticZsas5ldp-RYQ7XKeKEChLc""",youtube#activity,AironGroup,like,\N,160,2017-05-28T14:36:07
479,com.domo.connector.youtube.vo.Id@1c6f5198,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/Q3j71NEKaIF_NhKr22Q8LjU8R-0""",youtube#activity,Solar Danmark A/S,like,\N,160,2017-05-28T14:36:07
480,com.domo.connector.youtube.vo.Id@37fe38d,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/8dXqzz4CExSecEttLBx90wcmWBc""",youtube#activity,erocafuerte2010,like,\N,160,2017-05-28T14:36:07
481,com.domo.connector.youtube.vo.Id@3248f049,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/vL7HPnlPcJHyPpCrYPBdBZVbV9s""",youtube#activity,AironGroup,like,\N,161,2017-05-29T14:36:06
482,com.domo.connector.youtube.vo.Id@3820326b,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/ov6DaHI6GSP7xc5STrxiB2daB_I""",youtube#activity,Solar Danmark A/S,like,\N,161,2017-05-29T14:36:06
483,com.domo.connector.youtube.vo.Id@24714702,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/vbEeV7qykujLHzW0V3IGP0n9tbA""",youtube#activity,erocafuerte2010,like,\N,161,2017-05-29T14:36:06
484,com.domo.connector.youtube.vo.Id@f9d0450,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/9YNydCkeWz_1t9Ac-lzAgP1Tz1s""",youtube#activity,AironGroup,like,\N,162,2017-05-30T14:36:05
485,com.domo.connector.youtube.vo.Id@5f10e473,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/o3uxQlsq_DYcRrFhr2wwRIUJQk4""",youtube#activity,Solar Danmark A/S,like,\N,162,2017-05-30T14:36:05
486,com.domo.connector.youtube.vo.Id@28f9b9d8,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/aPnL3rS-aOLmqOpZulheFol6QmY""",youtube#activity,erocafuerte2010,like,\N,162,2017-05-30T14:36:05
487,com.domo.connector.youtube.vo.Id@363a495d,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/yP_WsD9sjsbed9Pqu1LmvwLRGdo""",youtube#activity,AironGroup,like,\N,163,2017-05-31T14:36:08
488,com.domo.connector.youtube.vo.Id@6ed11095,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/nfs7mId3FvazJWjdn2a4979LNP0""",youtube#activity,Solar Danmark A/S,like,\N,163,2017-05-31T14:36:08
489,com.domo.connector.youtube.vo.Id@b8353ee,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/l1xFD6N0RVtffsMQ54veoNsumls""",youtube#activity,erocafuerte2010,like,\N,163,2017-05-31T14:36:08
490,com.domo.connector.youtube.vo.Id@363a495d,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/BeS4D1Cn404H9yu4WwJxtZURPOc""",youtube#activity,AironGroup,like,\N,164,2017-06-01T14:36:12
491,com.domo.connector.youtube.vo.Id@6ed11095,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/j9oNj5bl4uHXb6f9fOiynWCnJaE""",youtube#activity,Solar Danmark A/S,like,\N,164,2017-06-01T14:36:12
492,com.domo.connector.youtube.vo.Id@b8353ee,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/pI9U_nzeV_lhuW3iaQRVX-Cuv9E""",youtube#activity,erocafuerte2010,like,\N,164,2017-06-01T14:36:12
493,com.domo.connector.youtube.vo.Id@b8353ee,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/Be44aU_JESXwA1K8T7Mj3jCZrJg""",youtube#activity,AironGroup,like,\N,165,2017-06-02T14:36:06
494,com.domo.connector.youtube.vo.Id@4966a56b,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/En3Wm2AT4GD_WZtv-I8qFt-umsg""",youtube#activity,Solar Danmark A/S,like,\N,165,2017-06-02T14:36:06
495,com.domo.connector.youtube.vo.Id@2d727dbb,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/bPRydHveP4fOEUfEsoKlPOYkCRU""",youtube#activity,erocafuerte2010,like,\N,165,2017-06-02T14:36:06
496,com.domo.connector.youtube.vo.Id@20ec465d,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/vJeuGRrfd_LyGSnRs9aKIKr7TsY""",youtube#activity,AironGroup,like,\N,166,2017-06-03T14:36:08
497,com.domo.connector.youtube.vo.Id@68d15246,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/P9WcDt1ogu5Bozzv8jTDy-LjEfU""",youtube#activity,Solar Danmark A/S,like,\N,166,2017-06-03T14:36:08
498,com.domo.connector.youtube.vo.Id@3ee0de01,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/cKl7AFLemFOsP7usBS1DKHZSO7A""",youtube#activity,erocafuerte2010,like,\N,166,2017-06-03T14:36:08
499,com.domo.connector.youtube.vo.Id@b8353ee,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/GFlaMMHef-08Yqzfo8Ml4zNTvgk""",youtube#activity,AironGroup,like,\N,167,2017-06-04T14:36:09
500,com.domo.connector.youtube.vo.Id@4966a56b,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/WmivloxUasvjYEcQUPVMbXoZJE4""",youtube#activity,Solar Danmark A/S,like,\N,167,2017-06-04T14:36:09
501,com.domo.connector.youtube.vo.Id@2d727dbb,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/Y2j52CoDC8hXWa6WEbj-eqcau08""",youtube#activity,erocafuerte2010,like,\N,167,2017-06-04T14:36:09
502,com.domo.connector.youtube.vo.Id@692be29b,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/-PwNrKpM7CLDnI1EBnYqwKvMBEE""",youtube#activity,AironGroup,like,\N,168,2017-06-05T14:36:09
503,com.domo.connector.youtube.vo.Id@325ee9af,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/J34a__leec9rmv2A4GlZCGaFkyY""",youtube#activity,Solar Danmark A/S,like,\N,168,2017-06-05T14:36:09
504,com.domo.connector.youtube.vo.Id@6dd88827,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/ksqkWskNE99-Z915e3VrD-KZGcE""",youtube#activity,erocafuerte2010,like,\N,168,2017-06-05T14:36:09
505,com.domo.connector.youtube.vo.Id@7b3e3608,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/B_lQVgRZZEXanbWf6sPR44crn-I""",youtube#activity,AironGroup,like,\N,169,2017-06-06T14:36:07
506,com.domo.connector.youtube.vo.Id@7a1c169,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/hmIsDr03EIS271zWyDNMQNlKZJE""",youtube#activity,Solar Danmark A/S,like,\N,169,2017-06-06T14:36:07
507,com.domo.connector.youtube.vo.Id@4207065a,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/Wm5W_DtNsmigxWpTaYnts-nH_EI""",youtube#activity,erocafuerte2010,like,\N,169,2017-06-06T14:36:07
508,com.domo.connector.youtube.vo.Id@7b3e3608,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/GqsO-EmQ5v0bwV63pm3_HJaTGe0""",youtube#activity,AironGroup,like,\N,170,2017-06-07T14:36:05
509,com.domo.connector.youtube.vo.Id@7a1c169,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/X0dQ08pErvkkgWmrrByOkBSZusg""",youtube#activity,Solar Danmark A/S,like,\N,170,2017-06-07T14:36:05
510,com.domo.connector.youtube.vo.Id@4207065a,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/rGyu6DlHDoBzFckYxPAiIJF4XHQ""",youtube#activity,erocafuerte2010,like,\N,170,2017-06-07T14:36:05
511,com.domo.connector.youtube.vo.Id@73b9438d,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/7xbG11KbCCdFq5bgZLiC-Xe4VZQ""",youtube#activity,AironGroup,like,\N,171,2017-06-08T14:36:08
512,com.domo.connector.youtube.vo.Id@3bcc4c07,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/sUx0IFGtX5kdJh_YaDWT7NnS5Tg""",youtube#activity,Solar Danmark A/S,like,\N,171,2017-06-08T14:36:08
513,com.domo.connector.youtube.vo.Id@19baa153,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/srXdw-aBkjGsl9ftb-QmuaOrpYE""",youtube#activity,erocafuerte2010,like,\N,171,2017-06-08T14:36:08
514,com.domo.connector.youtube.vo.Id@363a495d,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/S4KTCW6KVME-G-w3bwevygkTBss""",youtube#activity,AironGroup,like,\N,172,2017-06-09T14:36:08
515,com.domo.connector.youtube.vo.Id@6ed11095,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/EMig4aLcj2KEUkWwtIyyYxEkHsw""",youtube#activity,Solar Danmark A/S,like,\N,172,2017-06-09T14:36:08
516,com.domo.connector.youtube.vo.Id@b8353ee,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/6vtpiCxE451AOuY8l31PUsIHv9Y""",youtube#activity,erocafuerte2010,like,\N,172,2017-06-09T14:36:08
517,com.domo.connector.youtube.vo.Id@363a495d,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/Y2LEaZFhVoaU6ULEsGlGD4EWo_A""",youtube#activity,AironGroup,like,\N,173,2017-06-10T14:36:09
518,com.domo.connector.youtube.vo.Id@6ed11095,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/x6ncMt0P1QXE6E83CRNPvYIHkps""",youtube#activity,Solar Danmark A/S,like,\N,173,2017-06-10T14:36:09
519,com.domo.connector.youtube.vo.Id@b8353ee,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/iDDD2uH64xpylyG18o9BFlLa21o""",youtube#activity,erocafuerte2010,like,\N,173,2017-06-10T14:36:09
520,com.domo.connector.youtube.vo.Id@1d3b47a6,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/DvxI5JMC2IV18CN9O872x8zPl5U""",youtube#activity,AironGroup,like,\N,174,2017-06-11T14:36:08
521,com.domo.connector.youtube.vo.Id@7b3e3608,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/KPOgfqoyvVG4icOpoREpjgVkrG4""",youtube#activity,Solar Danmark A/S,like,\N,174,2017-06-11T14:36:08
522,com.domo.connector.youtube.vo.Id@7a1c169,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/829E99dMqUqxsuP_18IcD5T8tc4""",youtube#activity,erocafuerte2010,like,\N,174,2017-06-11T14:36:08
523,com.domo.connector.youtube.vo.Id@23602693,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/VMchyziyz1AxGl62Sf_6fuwo6jQ""",youtube#activity,AironGroup,like,\N,175,2017-06-12T14:36:07
524,com.domo.connector.youtube.vo.Id@1c7a4514,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/ScdudC-5SiFbryQ_St9jC1OVhAI""",youtube#activity,Solar Danmark A/S,like,\N,175,2017-06-12T14:36:07
525,com.domo.connector.youtube.vo.Id@73b9438d,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/ksq0YEI39kHSoBZLAdnqWHQ0zXU""",youtube#activity,erocafuerte2010,like,\N,175,2017-06-12T14:36:07
526,com.domo.connector.youtube.vo.Id@119b34c1,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/V8LTR90w2lrkeRjS95N886fJCvo""",youtube#activity,AironGroup,like,\N,176,2017-06-13T14:36:09
527,com.domo.connector.youtube.vo.Id@23602693,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/OtiBtOBzDbrHK8HfmIDb3sAPCFo""",youtube#activity,Solar Danmark A/S,like,\N,176,2017-06-13T14:36:09
528,com.domo.connector.youtube.vo.Id@1c7a4514,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/Nzfle06dTGkO9vmIdvl15M2-8aM""",youtube#activity,erocafuerte2010,like,\N,176,2017-06-13T14:36:09
529,com.domo.connector.youtube.vo.Id@5d79f312,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/qPYNHvE_66clSudU7RVRUOLWQJs""",youtube#activity,AironGroup,like,\N,177,2017-06-14T14:36:06
530,com.domo.connector.youtube.vo.Id@9ac182c,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/MnI0nE7qKW9G5_ys7BFC_zCK5OQ""",youtube#activity,Solar Danmark A/S,like,\N,177,2017-06-14T14:36:06
531,com.domo.connector.youtube.vo.Id@5c6e5362,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/XE-ag98K3EVQTyzdSokr19UxQrg""",youtube#activity,erocafuerte2010,like,\N,177,2017-06-14T14:36:06
532,com.domo.connector.youtube.vo.Id@5aa42efd,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/yuibqUtwwYMWPOZzIA5mJCAOt0g""",youtube#activity,AironGroup,like,\N,178,2017-06-15T14:36:07
533,com.domo.connector.youtube.vo.Id@7b4ba03c,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/cRVCM-Mz9fGma7hhDsOl6qkAdXI""",youtube#activity,Solar Danmark A/S,like,\N,178,2017-06-15T14:36:07
534,com.domo.connector.youtube.vo.Id@1a386197,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/Rj5XmIgYLREeMzbYNrPktUYF0Bs""",youtube#activity,erocafuerte2010,like,\N,178,2017-06-15T14:36:07
535,com.domo.connector.youtube.vo.Id@5d79f312,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/jGGsQhX8Rdw6UdzBoYjfShL9u_U""",youtube#activity,AironGroup,like,\N,179,2017-06-16T14:36:07
536,com.domo.connector.youtube.vo.Id@9ac182c,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/Tpc7IZjJ-kIg8jMNWtY4QjUVbco""",youtube#activity,Solar Danmark A/S,like,\N,179,2017-06-16T14:36:07
537,com.domo.connector.youtube.vo.Id@5c6e5362,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/FZJ7GSbpgGWnwmciPjFQ9LEQyU4""",youtube#activity,erocafuerte2010,like,\N,179,2017-06-16T14:36:07
538,com.domo.connector.youtube.vo.Id@d333978,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/2n5FXcsnFdOYZCkZ1_T6bw4fvKQ""",youtube#activity,AironGroup,like,\N,180,2017-06-17T14:36:06
539,com.domo.connector.youtube.vo.Id@44c50e6e,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/Uw9ApERVUUjXI57Dy0Sg3aYOD7c""",youtube#activity,Solar Danmark A/S,like,\N,180,2017-06-17T14:36:06
540,com.domo.connector.youtube.vo.Id@15bfe071,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/Vj9t9D1xhyvbECXtuIvYpwfzgXo""",youtube#activity,erocafuerte2010,like,\N,180,2017-06-17T14:36:06
541,com.domo.connector.youtube.vo.Id@22fefd36,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/60RDzvhLA3taDiV394jRO0pSINU""",youtube#activity,AironGroup,like,\N,181,2017-06-18T14:36:06
542,com.domo.connector.youtube.vo.Id@abbe21b,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/NVLLcgTK6h6lCzaHoEea7UyBSsQ""",youtube#activity,Solar Danmark A/S,like,\N,181,2017-06-18T14:36:06
543,com.domo.connector.youtube.vo.Id@5d79f312,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/OUH4tbWXNBtGbx_DtRlTEEXUNY0""",youtube#activity,erocafuerte2010,like,\N,181,2017-06-18T14:36:06
544,com.domo.connector.youtube.vo.Id@abbe21b,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/zIcJOflvEIAQ3MzQ3YJp04OoXTw""",youtube#activity,AironGroup,like,\N,182,2017-06-19T14:36:06
545,com.domo.connector.youtube.vo.Id@5d79f312,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/pftwOUSG4UvurWnRlyphlNeGnew""",youtube#activity,Solar Danmark A/S,like,\N,182,2017-06-19T14:36:06
546,com.domo.connector.youtube.vo.Id@9ac182c,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/Jp2jB9LFFaRR0aQTvuY8ZvpTxpU""",youtube#activity,erocafuerte2010,like,\N,182,2017-06-19T14:36:06
547,com.domo.connector.youtube.vo.Id@7b4ba03c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/J84xmVWgWpk2nksfn8l3rJHRCVs""",youtube#activity,AironGroup,like,\N,183,2017-06-20T14:36:05
